count,year,make,series,type,model,motor
2425,2016,BMW,4 Series,Convertible  ,428i ,MOTOR(2.0L 4cyl Turbo 8A)
2426,2016,BMW,4 Series,Convertible  ,435i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
2427,2016,BMW,4 Series,Convertible  ,428i ,MOTOR(2.0L 4cyl Turbo 8A)
2428,2016,BMW,4 Series,Convertible  ,435i,MOTOR(3.0L 6cyl Turbo 8A)
2429,2015,BMW,4 Series,Coupe  ,428i xDrive ,MOTOR(2.0L 4cyl Turbo 8A)
2430,2015,BMW,4 Series,Coupe  ,428i xDrive  ,MOTOR(2.0L 4cyl Turbo 8A)
2431,2015,BMW,4 Series,Coupe  ,428i ,MOTOR(2.0L 4cyl Turbo 8A)
2432,2015,BMW,4 Series,Coupe  ,428i,MOTOR(2.0L 4cyl Turbo 8A)
2433,2015,BMW,4 Series,Convertible  ,428i,MOTOR(2.0L 4cyl Turbo 8A)
2434,2015,BMW,4 Series,Convertible  ,428i xDrive  ,MOTOR(2.0L 4cyl Turbo 8A)
2435,2017,BMW,4 Series,Coupe  ,430i xDrive  ,MOTOR(2.0L 4cyl Turbo 8A)
2436,2017,BMW,4 Series,Coupe  ,440i,MOTOR(3.0L 6cyl Turbo 8A)
2437,2017,BMW,4 Series,Coupe  ,440i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
2438,2017,BMW,4 Series,Coupe  ,440i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
2439,2017,BMW,4 Series,Convertible  ,430i ,MOTOR(2.0L 4cyl Turbo 8A)
2440,2017,BMW,4 Series,Convertible  ,430i ,MOTOR(2.0L 4cyl Turbo 8A)
2441,2018,BMW,4 Series,Coupe  ,440i,MOTOR(3.0L 6cyl Turbo 8A)
2442,2018,BMW,4 Series,Convertible  ,430i,MOTOR(2.0L 4cyl Turbo 8A)
2443,2018,BMW,4 Series,Convertible  ,440i,MOTOR(3.0L 6cyl Turbo 8A)
2444,2018,BMW,4 Series,Convertible  ,430i xDrive ,MOTOR(2.0L 4cyl Turbo 8A)
2445,1997,BMW,8 Series,Coupe  ,840Ci,MOTOR
2446,1997,BMW,8 Series,Coupe  ,850Ci,MOTOR
2447,1997,BMW,8 Series,Coupe  ,840Ci,MOTOR
2448,2016,BMW,M2,Coupe  ,M2,MOTOR(3.0L 6cyl Turbo 6M)
2449,2017,BMW,M2,Coupe  ,M2,MOTOR(3.0L 6cyl Turbo 6M)
2450,2017,BMW,M2,Coupe  ,M2,MOTOR(3.0L 6cyl Turbo 6M)
2451,2017,BMW,M2,Coupe  ,M2,MOTOR(3.0L 6cyl Turbo 6M)
2452,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2453,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2454,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2455,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2456,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2457,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2458,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2459,2014,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2460,2014,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2461,2014,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2462,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2463,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2464,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2465,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2466,2014,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2467,2014,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2468,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2469,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2470,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2471,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2472,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2473,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2474,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2475,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2476,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2477,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2478,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2479,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2480,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2481,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2482,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2483,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2484,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2485,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2486,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2487,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2488,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2489,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2490,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2491,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2492,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2493,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2494,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2495,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2496,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2497,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2498,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2499,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2500,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2501,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2502,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2503,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2504,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2505,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2506,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2507,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2508,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2509,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2510,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2511,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2512,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2513,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2514,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2515,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2516,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2517,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2518,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2519,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2520,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2521,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2522,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2523,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2524,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2525,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2526,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2527,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2528,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2529,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2530,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2531,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2532,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2533,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2534,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2535,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2536,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2537,2007,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2538,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2539,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2540,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2541,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2542,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2543,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2544,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2545,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2546,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2547,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2548,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2549,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2550,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2551,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2552,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2553,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2554,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2555,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2556,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2557,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2558,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2559,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2560,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2561,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2562,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2563,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2564,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2565,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2566,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2567,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2568,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2569,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2570,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2571,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2572,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2573,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2574,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2575,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2576,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2577,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2578,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2579,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2580,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2581,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2582,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2583,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2584,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2585,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2586,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2587,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2588,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2589,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2590,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2591,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2592,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2593,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2594,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2595,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2596,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2597,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2598,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2599,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2600,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2601,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2602,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2603,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2604,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2605,2004,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2606,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2607,2004,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2608,2016,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2609,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2610,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2611,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2612,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2613,2016,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2614,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2615,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2616,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2617,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2618,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2619,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2620,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2621,2016,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2622,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2623,2016,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2624,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2625,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2626,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2627,2016,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2628,2016,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2629,2016,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2630,2016,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2631,2016,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2632,2016,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2633,2016,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2634,2012,BMW,X3,SUV  ,xDrive28i ,MOTOR(3.0L 6cyl 8A)
2635,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2636,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2637,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2638,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2639,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2640,2012,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2641,2015,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2642,2015,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2643,2015,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2644,2015,BMW,X3,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
2645,2015,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2646,2015,BMW,X3,SUV  ,sDrive28i,MOTOR(2.0L 4cyl Turbo 8A)
2647,2015,BMW,X3,SUV  ,xDrive28i ,MOTOR(2.0L 4cyl Turbo 8A)
2648,2015,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2649,2015,BMW,X3,Diesel  ,xDrive28d ,MOTOR(2.0L 4cyl Turbodiesel 8A)
2650,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2651,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2652,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2653,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2654,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2655,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2656,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2657,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2658,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2659,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2660,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2661,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2662,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2663,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2664,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2665,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2666,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2667,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2668,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2669,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2670,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2671,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2672,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2673,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2674,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2675,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2676,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2677,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2678,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2679,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2680,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2681,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2682,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2683,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2684,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2685,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2686,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2687,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2688,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2689,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2690,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2691,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2692,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2693,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2694,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2695,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2696,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2697,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2698,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2699,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2700,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2701,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2702,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2703,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2704,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2705,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2706,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2707,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2708,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2709,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2710,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2711,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2712,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2713,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2714,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2715,2005,BMW,X3,SUV  ,2.5i ,MOTOR(2.5L 6cyl 6M)
2716,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2717,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2718,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2719,2005,BMW,X3,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
2720,2008,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2721,2008,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2722,2008,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2723,2008,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
2724,2008,BMW,X3,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6M)
